,bsr_best,sd_price,sd_list_price,sd_previous_price,sd_number_bought_past_month,sd_average_rating,sd_total_reviews,sd_ratings_count,sd_stars,sd_rating_pct_1,sd_rating_pct_2,sd_rating_pct_3,sd_rating_pct_4,sd_rating_pct_5
6708,9.0,34.99,34.99,,,4.2,183.0,183.0,4.2,9.0,9.0,3.0,14.0,65.0
6709,83.0,,,,300000000.0,,,,,,,,,
6710,74.0,24.29,24.29,26.99,100000000.0,4.6,2455.0,2455.0,4.6,3.0,1.0,4.0,11.0,81.0
6711,55.0,207.99,207.99,222.44,400000000.0,4.0,2042.0,2042.0,4.0,14.0,4.0,7.0,13.0,62.0
6712,101.0,,,,1000000.0,,,,,,,,,
6713,132.0,49.99,49.99,,100000000.0,4.1,,,4.1,10.0,4.0,9.0,15.0,62.0
6714,79.0,20.99,20.99,29.99,1000000.0,4.3,645.0,645.0,4.3,8.0,4.0,6.0,13.0,69.0
6715,2.0,9.88,9.88,,7000000.0,4.6,,,,,,,,
6716,133.0,,,,300000000.0,4.0,157.0,157.0,4.0,14.0,4.0,5.0,16.0,61.0
6717,225.0,,,,400000000.0,,,,,,,,,
6718,11.0,22.97,22.97,22.97,6000000.0,4.5,,,4.5,4.0,1.0,6.0,14.0,75.0
6719,7.0,49.99,49.99,,300000000.0,4.2,77.0,77.0,4.2,7.0,6.0,7.0,18.0,62.0
6720,99.0,,,,3000000.0,,,,,,,,,
6721,186.0,118.99,118.99,120.0,200000000.0,4.1,224.0,224.0,4.1,14.0,4.0,4.0,12.0,66.0
6722,441.0,144.99,144.99,,100000000.0,4.3,19.0,19.0,4.3,7.0,7.0,0.0,17.0,69.0
6723,554.0,,,,50000000.0,4.7,347.0,347.0,4.7,2.0,0.0,3.0,9.0,86.0
6724,364.0,12.99,12.99,,200000000.0,4.4,37.0,37.0,4.4,6.0,6.0,0.0,12.0,76.0
6725,8.0,8.99,8.99,12.99,10000000.0,4.3,,,,,,,,
6726,1781.0,183.31,183.31,,,4.2,2045.0,2045.0,4.2,9.0,2.0,7.0,19.0,63.0
6727,3.0,19.99,19.99,24.99,10000000.0,4.4,,,,,,,,
6728,1324.0,,,,,,,,,,,,,
6729,44.0,34.99,34.99,199.99,5000000.0,4.5,1256.0,1256.0,4.5,6.0,2.0,4.0,9.0,79.0
6730,869.0,54.71,54.71,,50000000.0,,1.0,1.0,,,0.0,0.0,0.0,
6731,,34.99,34.99,,,5.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,100.0
6732,775.0,,,,,,,,,,,,,
6733,164.0,149.99,149.99,,400000000.0,4.0,328.0,,,,,,,
6734,689.0,89.99,89.99,,,3.4,47.0,47.0,3.4,19.0,0.0,,22.0,31.0
6735,804.0,48.99,48.99,,50000000.0,5.0,26.0,,,,,,,
6736,32.0,,,,100000000.0,4.2,123.0,123.0,4.2,9.0,7.0,7.0,7.0,70.0
6737,41.0,23.99,23.99,32.99,300000000.0,4.6,309.0,309.0,4.6,5.0,0.0,2.0,8.0,85.0
6738,3.0,9.98,9.98,,10000000.0,4.7,,3072.0,4.7,3.0,1.0,2.0,11.0,83.0
6739,41.0,10.99,10.99,11.99,200000000.0,4.4,,,4.4,6.0,3.0,6.0,11.0,74.0
6740,164.0,21.84,21.84,25.99,100000000.0,4.5,,,4.5,4.0,2.0,5.0,11.0,78.0
6741,104.0,37.99,37.99,69.99,300000000.0,4.4,22.0,22.0,4.4,6.0,6.0,0.0,15.0,73.0
6743,499.0,91.85,91.85,96.0,,4.1,58.0,,,,,,,
6744,296.0,149.99,149.99,,,4.3,805.0,805.0,4.3,7.0,3.0,8.0,16.0,66.0
6745,167.0,,,,,3.9,529.0,529.0,3.9,19.0,3.0,6.0,13.0,59.0
6746,1.0,19.99,19.99,23.99,10000000.0,4.6,1564.0,1564.0,4.6,3.0,1.0,6.0,14.0,76.0
6748,94.0,,,257.99,200000000.0,4.2,502.0,502.0,4.2,11.0,2.0,5.0,15.0,67.0
6749,483.0,,,,,,,,,,,,,
6750,17.0,95.99,95.99,,50000000.0,4.2,431.0,431.0,4.2,12.0,4.0,4.0,11.0,69.0
6751,69.0,21.99,21.99,25.99,4000000.0,4.6,,,,4.0,1.0,4.0,10.0,81.0
6752,45.0,5.98,5.98,9.99,1000000.0,4.3,329.0,329.0,4.3,8.0,3.0,3.0,14.0,72.0
6753,220.0,,,,200000000.0,4.4,73.0,73.0,4.4,7.0,0.0,4.0,19.0,70.0
6754,1439.0,,,,,,,,,,,,,
6755,,,,,,3.7,23.0,23.0,3.7,5.0,,,18.0,41.0
6756,226.0,,,,50000000.0,3.8,5.0,,,,,,,
6757,385.0,157.95,157.95,,,4.3,331.0,331.0,4.3,9.0,5.0,3.0,13.0,70.0
6758,,,,,,4.1,977.0,977.0,4.1,11.0,4.0,10.0,14.0,61.0
6759,1283.0,101.99,101.99,,,4.7,5.0,5.0,4.7,0.0,0.0,0.0,,70.0
6760,17.0,,,,,,,,,,,,,
6761,235.0,,,,100000000.0,4.2,,,4.2,10.0,3.0,5.0,15.0,67.0
6762,2044.0,149.99,149.99,189.99,,4.1,356.0,356.0,4.1,10.0,6.0,6.0,14.0,64.0
6763,819.0,72.99,72.99,,,4.0,128.0,128.0,4.0,11.0,3.0,7.0,,52.0
6765,,149.99,149.99,199.99,,4.4,31.0,31.0,4.4,4.0,4.0,5.0,14.0,73.0
6766,9.0,3.99,3.99,,6000000.0,4.3,1672.0,1672.0,4.3,8.0,3.0,7.0,11.0,71.0
6767,423.0,,,,,3.9,1401.0,1401.0,3.9,18.0,4.0,8.0,12.0,58.0
6768,7.0,,,,9000000.0,,,,,,,,,
6769,15.0,49.69,49.69,89.99,1000000.0,3.6,,,3.6,20.0,10.0,9.0,12.0,49.0
6770,59.0,,,,6000000.0,,,,,,,,,
6771,,,,,,3.9,44.0,44.0,3.9,13.0,6.0,15.0,7.0,59.0
6772,38.0,,,,2000000.0,,,,,,,,,
6773,1307.0,47.99,47.99,,,3.4,24.0,24.0,3.4,,,8.0,8.0,49.0
6774,902.0,,,,,4.6,27.0,27.0,4.6,0.0,6.0,0.0,25.0,69.0
6775,2.0,28.99,28.99,,7000000.0,4.3,,,,,,,,
6776,107.0,,,,,,26.0,26.0,,21.0,,14.0,16.0,35.0
6777,446.0,,,,,4.1,733.0,733.0,4.1,11.0,3.0,7.0,15.0,64.0
6778,453.0,106.2,106.2,104.0,,4.1,185.0,185.0,4.1,13.0,4.0,4.0,15.0,64.0
6779,27.0,29.95,29.95,,8000000.0,4.3,,,4.3,8.0,3.0,7.0,12.0,70.0
6780,229.0,68.39,68.39,75.99,,3.7,99.0,99.0,3.7,18.0,3.0,12.0,20.0,47.0
6781,2084.0,4.49,4.49,,100000000.0,4.4,268.0,268.0,4.4,5.0,2.0,7.0,14.0,72.0
6782,558.0,,,,,,,,,,,,,
6783,1641.0,124.99,124.99,,,4.0,456.0,,,,,,,
6784,1152.0,101.99,101.99,,,3.9,194.0,194.0,3.9,18.0,4.0,5.0,15.0,58.0
6785,379.0,155.0,155.0,174.11,50000000.0,3.7,322.0,322.0,3.7,19.0,6.0,10.0,11.0,54.0
6786,337.0,169.99,169.99,,100000000.0,4.0,260.0,260.0,4.0,11.0,5.0,10.0,14.0,60.0
6787,486.0,139.99,139.99,,,3.6,728.0,728.0,3.6,,4.0,7.0,13.0,51.0
6788,668.0,109.99,109.99,,,4.0,89.0,89.0,4.0,7.0,10.0,12.0,17.0,54.0
6789,843.0,89.99,89.99,,,3.9,23.0,23.0,3.9,19.0,0.0,11.0,6.0,64.0
6790,811.0,,,,,4.0,260.0,,,,,,,
6791,1321.0,79.99,79.99,,,3.5,109.0,109.0,3.5,18.0,9.0,11.0,25.0,37.0
6792,243.0,114.44,114.44,114.0,100000000.0,4.0,1623.0,1623.0,4.0,15.0,4.0,8.0,14.0,59.0
6793,2422.0,199.99,199.99,,,4.2,106.0,106.0,4.2,5.0,10.0,14.0,5.0,66.0
6794,8.0,7.99,7.99,,2000000.0,4.6,,,4.6,3.0,1.0,6.0,12.0,78.0
6795,536.0,152.25,152.25,174.99,50000000.0,4.2,26.0,,,,,,,
6796,91.0,,,,50000000.0,,,,,,,,,
6797,,101.99,101.99,109.99,,3.4,5.0,5.0,3.4,,0.0,0.0,,37.0
6798,852.0,,,,50000000.0,4.5,16.0,,,,,,,
6800,8.0,8.99,8.99,9.99,100000000.0,4.7,,,4.7,1.0,1.0,4.0,12.0,82.0
6802,572.0,,,,,4.4,922.0,922.0,4.4,7.0,3.0,6.0,11.0,73.0
6803,271.0,,,,100000000.0,,,,,,,,,
6804,880.0,,,,,4.0,195.0,195.0,4.0,15.0,6.0,5.0,12.0,62.0
6805,41.0,26.99,26.99,32.99,1000000.0,4.2,201.0,201.0,4.2,9.0,4.0,9.0,7.0,71.0
6806,933.0,,,,,4.0,2112.0,2112.0,4.0,12.0,5.0,10.0,17.0,56.0
6807,531.0,149.99,149.99,,50000000.0,4.2,298.0,298.0,4.2,9.0,4.0,8.0,16.0,63.0
6808,723.0,,,,,,,,,,,,,
6809,19.0,24.91,24.91,,1000000.0,4.5,,,4.5,4.0,2.0,7.0,14.0,73.0
6810,1266.0,10.1,10.1,11.99,,4.1,74.0,74.0,4.1,13.0,3.0,4.0,20.0,60.0
6811,7.0,8.99,8.99,,50000000.0,4.4,,,4.4,4.0,3.0,8.0,16.0,69.0
6812,629.0,8.99,8.99,9.99,,4.4,2137.0,,,5.0,4.0,7.0,13.0,71.0
6813,273.0,64.44,64.44,,,4.0,6.0,6.0,4.0,20.0,0.0,0.0,20.0,60.0
6814,1290.0,74.99,74.99,79.99,,4.1,233.0,233.0,4.1,12.0,1.0,10.0,13.0,64.0
6815,1210.0,89.99,89.99,,,4.0,191.0,,,,,,,
6816,3.0,17.99,17.99,25.99,4000000.0,4.5,1088.0,1088.0,4.5,5.0,2.0,5.0,14.0,74.0
6818,243.0,,,,50000000.0,4.0,143.0,,,,,,,
6819,4.0,,,,6000000.0,,,,,,,,,
6820,4.0,11.84,11.84,14.99,8000000.0,4.5,1895.0,1895.0,4.5,5.0,2.0,5.0,11.0,77.0
6821,2263.0,129.99,129.99,,,4.2,3.0,3.0,4.2,0.0,0.0,0.0,,
6822,81.0,20.99,20.99,27.99,4000000.0,4.6,,,4.6,5.0,2.0,3.0,10.0,80.0
6823,583.0,,,,50000000.0,,,,,,,,,
6824,773.0,50.0,50.0,69.88,,3.6,162.0,,,,,,,
6825,84.0,12.99,12.99,,200000000.0,4.1,,,4.1,11.0,5.0,8.0,14.0,62.0
6826,,41.4,41.4,59.99,,,,,,0.0,0.0,0.0,0.0,
6827,141.0,20.69,20.69,22.99,,4.3,,,4.3,8.0,2.0,7.0,14.0,69.0
6828,86.0,,,,300000000.0,,,,,,,,,
6829,41.0,,,,9000000.0,,,,,,,,,
6830,967.0,,,,,,,,,,,,,
6831,256.0,,,,,4.1,269.0,,,,,,,
6832,1966.0,69.99,69.99,74.0,,,12.0,,,,,,,
6833,73.0,,,,,4.0,2212.0,2212.0,4.0,15.0,4.0,5.0,11.0,65.0
6834,3.0,17.99,17.99,21.99,10000000.0,4.5,,,4.5,5.0,2.0,5.0,13.0,75.0
6835,665.0,47.99,47.99,,50000000.0,3.5,91.0,91.0,3.5,,7.0,14.0,8.0,49.0
6836,27.0,35.99,35.99,39.99,1000000.0,4.3,,,4.3,9.0,3.0,5.0,13.0,70.0
6837,1916.0,29.99,29.99,,,3.4,,3086.0,3.4,,8.0,12.0,14.0,41.0
6838,227.0,12.99,12.99,14.69,1000000.0,4.4,,,4.4,6.0,2.0,5.0,12.0,75.0
6839,254.0,9.99,9.99,,100000000.0,4.5,95.0,95.0,4.5,6.0,2.0,4.0,9.0,79.0
6840,279.0,102.49,102.49,118.99,100000000.0,3.7,335.0,335.0,3.7,21.0,7.0,4.0,14.0,54.0
6841,33.0,15.95,15.95,23.95,6000000.0,4.3,1347.0,1347.0,4.3,8.0,3.0,6.0,12.0,71.0
6842,29.0,8.99,8.99,9.99,1000000.0,4.3,,,4.3,7.0,4.0,7.0,13.0,69.0
6843,975.0,60.61,60.61,69.99,,3.7,13.0,13.0,3.7,16.0,9.0,11.0,15.0,49.0
6844,313.0,,,,100000000.0,4.6,886.0,886.0,4.6,5.0,2.0,4.0,9.0,80.0
6845,1000.0,64.99,64.99,74.99,,3.7,1435.0,1435.0,3.7,17.0,5.0,12.0,16.0,50.0
6846,171.0,27.99,27.99,29.99,100000000.0,4.4,922.0,922.0,4.4,6.0,2.0,6.0,13.0,73.0
6847,185.0,,,,100000000.0,4.1,122.0,,,,,,,
6848,43.0,43.44,43.44,49.99,1000000.0,4.5,,,,,,,,
6849,1444.0,63.99,63.99,,,3.6,16.0,,,,,,,
6850,5.0,9.99,9.99,13.99,10000000.0,4.6,,,4.6,3.0,1.0,7.0,13.0,76.0
6851,165.0,9.99,9.99,,,4.1,1858.0,1858.0,4.1,13.0,5.0,7.0,10.0,65.0
6852,97.0,174.0,174.0,174.0,,4.1,,,4.1,14.0,3.0,6.0,14.0,63.0
6853,100.0,6.99,6.99,,4000000.0,4.5,,,4.5,4.0,2.0,6.0,13.0,75.0
6854,53.0,,,,,4.1,376.0,376.0,4.1,14.0,3.0,3.0,12.0,68.0
6856,1132.0,4.99,4.99,,400000000.0,4.5,36.0,,,4.0,4.0,6.0,10.0,76.0
6857,5.0,25.99,25.99,39.99,10000000.0,4.4,,,4.4,5.0,2.0,6.0,14.0,73.0
6858,569.0,12.99,12.99,12.99,200000000.0,4.3,2377.0,2377.0,4.3,8.0,3.0,7.0,11.0,71.0
6860,1859.0,,,,,,,,,,,,,
6861,143.0,,,,100000000.0,,,,,,,,,
6862,52.0,,,233.97,1000000.0,4.1,184.0,184.0,4.1,14.0,3.0,7.0,13.0,63.0
6863,,,,,,4.0,23.0,23.0,4.0,9.0,6.0,11.0,24.0,50.0
6864,1081.0,99.99,99.99,,,3.7,39.0,39.0,3.7,15.0,,4.0,19.0,48.0
6865,33.0,9.9,9.9,,4000000.0,4.3,,,4.3,8.0,3.0,6.0,10.0,73.0
6866,27.0,49.99,49.99,,,4.3,2152.0,,,8.0,2.0,7.0,13.0,70.0
6867,398.0,48.99,48.99,,,,54.0,,,,,,,
6868,2501.0,69.99,69.99,,,4.7,8.0,,,,,,,
6869,75.0,9.99,9.99,12.99,6000000.0,4.6,,,4.6,4.0,2.0,4.0,11.0,79.0
6870,456.0,15.99,15.99,,100000000.0,4.1,196.0,196.0,4.1,8.0,6.0,12.0,10.0,64.0
6871,53.0,,,,300000000.0,,,,,,,,,
6872,,4.95,4.95,,200000000.0,4.7,2780.0,,,,,,,
6873,65.0,26.99,26.99,35.99,200000000.0,4.4,2153.0,2153.0,4.4,8.0,3.0,4.0,11.0,74.0
6874,208.0,14.99,14.99,18.99,200000000.0,4.1,771.0,771.0,4.1,12.0,3.0,7.0,13.0,65.0
6875,989.0,154.99,154.99,,,3.7,101.0,,,,,,,
6876,3.0,14.99,14.99,17.99,5000000.0,4.4,1444.0,1444.0,4.4,6.0,4.0,7.0,12.0,71.0
6877,12.0,21.97,21.97,,8000000.0,4.4,541.0,,,,,,,
6878,5.0,25.99,25.99,35.99,2000000.0,4.3,975.0,,,7.0,3.0,8.0,15.0,67.0
6879,2017.0,169.99,169.99,219.99,,4.2,91.0,91.0,4.2,8.0,2.0,12.0,12.0,66.0
6880,67.0,14.36,14.36,15.95,4000000.0,4.3,,,4.3,8.0,4.0,7.0,12.0,69.0
6881,2479.0,52.99,52.99,,,4.0,201.0,201.0,4.0,16.0,4.0,5.0,13.0,62.0
6882,237.0,23.74,23.74,24.99,50000000.0,4.5,20.0,,,,,,,
6883,1720.0,,,,,,,,,,,,,
6885,330.0,,,,,4.5,1224.0,1224.0,4.5,5.0,2.0,5.0,15.0,73.0
6886,4.0,98.99,98.99,109.0,,4.5,,,,,,,,
6887,208.0,8.99,8.99,9.99,400000000.0,4.7,2549.0,,,,,,,
6889,368.0,,,,400000000.0,,,,,,,,,
6890,800.0,,,,,,,,,,,,,
6891,10.0,9.99,9.99,,10000000.0,4.4,,,4.4,5.0,3.0,6.0,14.0,72.0
6892,980.0,,,,,,4.0,4.0,,,0.0,0.0,0.0,30.0
6893,267.0,164.95,164.95,184.44,100000000.0,4.2,,,4.2,10.0,2.0,6.0,13.0,69.0
6894,108.0,26.95,26.95,29.95,400000000.0,4.4,139.0,139.0,4.4,6.0,4.0,6.0,11.0,73.0
6896,805.0,8.99,8.99,11.99,,4.6,,,,,,,,
6897,1026.0,179.99,179.99,239.99,,4.3,24.0,24.0,4.3,13.0,0.0,0.0,15.0,72.0
6898,58.0,14.99,14.99,,100000000.0,3.7,,,3.7,17.0,7.0,12.0,11.0,53.0
6899,25.0,36.98,36.98,,50000000.0,4.0,61.0,61.0,4.0,11.0,0.0,14.0,22.0,53.0
6900,1876.0,175.99,175.99,,,4.0,54.0,54.0,4.0,11.0,3.0,11.0,21.0,54.0
6901,97.0,14.39,14.39,19.99,10000000.0,4.5,1777.0,1777.0,4.5,6.0,2.0,4.0,11.0,77.0
6903,89.0,9.78,9.78,11.99,4000000.0,4.5,,,4.5,5.0,2.0,5.0,12.0,76.0
6904,1349.0,,,,,4.6,64.0,64.0,4.6,4.0,0.0,7.0,8.0,81.0
6905,595.0,124.0,124.0,,,3.8,55.0,55.0,3.8,,0.0,5.0,13.0,60.0
6906,124.0,15.28,15.28,17.99,200000000.0,4.6,,,4.6,5.0,1.0,4.0,9.0,81.0
6907,79.0,37.95,37.95,44.95,2000000.0,4.5,,,,,,,,
6908,1274.0,82.44,82.44,,,4.1,35.0,,,,,,,
6909,777.0,,,,50000000.0,,,,,,,,,
6910,1274.0,,,,,4.1,545.0,,,,,,,
6911,6.0,9.99,9.99,,10000000.0,4.4,,,4.4,8.0,2.0,5.0,10.0,75.0
6912,11.0,14.99,14.99,,3000000.0,4.4,,,4.4,5.0,3.0,7.0,16.0,69.0
6913,173.0,59.99,59.99,,,4.0,2262.0,2262.0,4.0,12.0,5.0,7.0,15.0,61.0
6914,168.0,6.99,6.99,8.99,,4.3,817.0,,,,,,,
6915,92.0,24.99,24.99,,200000000.0,4.4,2147.0,2147.0,4.4,7.0,3.0,5.0,10.0,75.0
6916,1178.0,,,,,,,,,,,,,
6917,1633.0,11.54,11.54,12.99,,4.0,360.0,360.0,4.0,9.0,5.0,10.0,22.0,54.0
6918,19.0,,,,10000000.0,,,,,,,,,
6919,323.0,,,,100000000.0,,,,,,,,,
6920,,,,,,4.0,247.0,247.0,4.0,12.0,7.0,5.0,18.0,58.0
6921,1167.0,80.99,80.99,89.99,,3.7,253.0,253.0,3.7,17.0,6.0,11.0,17.0,49.0
6922,23.0,,,,3000000.0,,,,,,,,,
6923,397.0,96.0,96.0,109.53,50000000.0,4.3,38.0,38.0,4.3,9.0,3.0,7.0,12.0,69.0
6924,362.0,7.99,7.99,,100000000.0,4.6,482.0,482.0,4.6,3.0,2.0,5.0,13.0,77.0
6925,11.0,79.99,79.99,,50000000.0,4.3,494.0,,,,,,,
6926,386.0,19.99,19.99,,100000000.0,4.1,396.0,396.0,4.1,7.0,7.0,9.0,16.0,61.0
6927,111.0,6.65,6.65,7.38,3000000.0,4.5,,,4.5,6.0,2.0,5.0,11.0,76.0
6928,,9.99,9.99,,50000000.0,4.6,1122.0,1122.0,4.6,1.0,2.0,5.0,15.0,77.0
6929,56.0,9.99,9.99,,2000000.0,4.4,,,,,,,,
6930,65.0,8.99,8.99,,2000000.0,4.3,,,,,,,,
6931,300.0,69.99,69.99,,,4.1,209.0,209.0,4.1,14.0,5.0,4.0,9.0,68.0
6932,883.0,78.0,78.0,,,4.0,218.0,218.0,4.0,9.0,8.0,9.0,16.0,58.0
6934,1335.0,79.99,79.99,,,,24.0,24.0,,,5.0,10.0,19.0,32.0
6935,312.0,69.99,69.99,,100000000.0,3.9,61.0,,,,,,,
6936,1338.0,129.99,129.99,,,3.7,46.0,46.0,3.7,20.0,6.0,7.0,20.0,47.0
6937,393.0,,,,50000000.0,,,,,,,,,
6938,24.0,3.99,3.99,4.29,5000000.0,4.6,412.0,412.0,4.6,1.0,1.0,4.0,18.0,76.0
6939,180.0,9.98,9.98,15.99,3000000.0,4.6,,,4.6,5.0,1.0,4.0,10.0,80.0
6940,,,,,,3.9,250.0,250.0,3.9,17.0,4.0,8.0,10.0,61.0
6941,2.0,149.0,149.0,149.0,7000000.0,4.5,,,4.5,5.0,1.0,5.0,11.0,78.0
6942,135.0,,,,100000000.0,,,,,,,,,
6943,428.0,68.98,68.98,,,3.5,260.0,260.0,3.5,,6.0,6.0,11.0,51.0
6944,1510.0,139.99,139.99,169.99,,4.1,28.0,28.0,4.1,14.0,5.0,0.0,17.0,64.0
6945,367.0,,,,,,1.0,1.0,,,0.0,0.0,0.0,
6946,107.0,,,,,,,,,,,,,
6947,297.0,,,,1000000.0,,,,,,,,,
6948,317.0,,,,400000000.0,,,,,,,,,
6949,5.0,9.99,9.99,14.95,7000000.0,4.5,,,4.5,3.0,2.0,7.0,14.0,74.0
6951,270.0,,,,50000000.0,4.5,71.0,,,,,,,
6952,123.0,39.97,39.97,39.97,100000000.0,4.1,783.0,783.0,4.1,11.0,4.0,9.0,16.0,60.0
6953,56.0,,,,50000000.0,,,,,,,,,
6954,1342.0,,,,,,,,,,,,,
6955,,,,,,4.3,41.0,41.0,4.3,4.0,6.0,8.0,15.0,67.0
6956,17.0,,,,7000000.0,,,,,,,,,
6957,18.0,21.98,21.98,29.99,8000000.0,4.5,1163.0,1163.0,4.5,7.0,3.0,4.0,5.0,81.0
6958,,6.85,6.85,,100000000.0,4.4,365.0,365.0,4.4,4.0,3.0,9.0,14.0,70.0
6959,803.0,,,,,4.1,2811.0,2811.0,4.1,9.0,5.0,9.0,16.0,61.0
6960,,79.99,79.99,,,3.6,54.0,54.0,3.6,,4.0,14.0,11.0,49.0
6961,45.0,21.99,21.99,,50000000.0,4.5,77.0,77.0,4.5,2.0,2.0,8.0,23.0,65.0
6962,505.0,112.44,112.44,114.0,,4.0,208.0,208.0,4.0,13.0,4.0,9.0,11.0,63.0
6963,248.0,149.99,149.99,169.99,100000000.0,4.0,1776.0,1776.0,4.0,12.0,5.0,10.0,14.0,59.0
6964,4.0,25.99,25.99,,4000000.0,4.6,,,4.6,3.0,1.0,4.0,9.0,83.0
6965,192.0,39.99,39.99,39.99,200000000.0,4.5,1744.0,,,,,,,
6966,1.0,22.99,22.99,25.99,5000000.0,4.6,,,4.6,3.0,1.0,4.0,12.0,80.0
6967,441.0,127.96,127.96,,,4.0,301.0,,,,,,,
6968,1079.0,,,,,,,,,,,,,
6969,1068.0,,,,,3.9,461.0,461.0,3.9,17.0,4.0,6.0,14.0,59.0
6970,77.0,29.98,29.98,39.99,300000000.0,4.5,,,4.5,6.0,3.0,4.0,10.0,77.0
6971,1484.0,39.99,39.99,49.99,,4.6,31.0,31.0,4.6,9.0,0.0,0.0,0.0,91.0
6972,58.0,,,,,,,,,,,,,
6974,677.0,129.99,129.99,,,4.1,894.0,894.0,4.1,14.0,5.0,5.0,9.0,67.0
6975,47.0,,,,1000000.0,,,,,,,,,
6976,1446.0,209.99,209.99,239.99,,4.3,156.0,156.0,4.3,8.0,2.0,7.0,18.0,65.0
6977,563.0,99.99,99.99,99.99,,4.0,99.0,99.0,4.0,12.0,7.0,8.0,13.0,60.0
6978,309.0,139.95,139.95,139.0,50000000.0,3.7,128.0,128.0,3.7,19.0,4.0,14.0,10.0,53.0
6980,1749.0,10.99,10.99,14.99,200000000.0,4.5,642.0,642.0,4.5,4.0,2.0,5.0,13.0,76.0
6981,7.0,54.99,54.99,74.99,6000000.0,4.4,1283.0,1283.0,4.4,6.0,2.0,5.0,13.0,74.0
6982,6.0,59.49,59.49,69.99,1000000.0,4.6,617.0,,,,,,,
6983,721.0,,,,,3.9,671.0,671.0,3.9,16.0,4.0,8.0,16.0,56.0
6985,2.0,19.99,19.99,,4000000.0,4.5,,,4.5,3.0,2.0,5.0,14.0,76.0
6986,413.0,109.95,109.95,109.95,,4.2,464.0,464.0,4.2,10.0,3.0,4.0,14.0,69.0
6987,1719.0,94.99,94.99,,,3.9,176.0,176.0,3.9,16.0,4.0,8.0,18.0,54.0
6988,36.0,23.99,23.99,,400000000.0,4.5,2142.0,2142.0,4.5,6.0,2.0,5.0,10.0,77.0
6989,,,,,,3.5,171.0,,,,,,,
6990,7.0,159.99,159.99,,100000000.0,4.5,837.0,837.0,4.5,7.0,1.0,4.0,11.0,77.0
6991,,87.99,87.99,93.99,,4.4,15.0,15.0,4.4,8.0,0.0,8.0,9.0,75.0
6992,913.0,,,,,,,,,,,,,
6993,1953.0,49.99,49.99,49.99,,3.4,741.0,,,,,,,
6994,931.0,199.0,199.0,199.0,,3.8,585.0,585.0,3.8,15.0,6.0,9.0,18.0,52.0
6995,122.0,179.01,179.01,189.0,200000000.0,4.1,,,4.1,13.0,4.0,6.0,12.0,65.0
6996,56.0,,,,,4.2,1795.0,1795.0,4.2,13.0,3.0,4.0,10.0,70.0
6997,49.0,18.05,18.05,19.99,200000000.0,4.5,,,,,,,,
6998,99.0,21.99,21.99,26.99,1000000.0,4.5,2147.0,2147.0,4.5,4.0,3.0,6.0,14.0,73.0
6999,1.0,99.98,99.98,,,4.3,,,4.3,9.0,3.0,7.0,11.0,70.0
7000,663.0,19.98,19.98,,50000000.0,4.3,373.0,373.0,4.3,7.0,2.0,9.0,14.0,68.0
7001,17.0,,,,3000000.0,,,,,,,,,
7002,235.0,,,,100000000.0,,,,,,,,,
7003,,189.99,189.99,,,,6.0,6.0,,,0.0,0.0,0.0,33.0
7004,245.0,,,,300000000.0,4.4,56.0,56.0,4.4,6.0,5.0,4.0,13.0,72.0
7005,1649.0,,,,,3.8,291.0,291.0,3.8,20.0,3.0,8.0,12.0,57.0
7006,20.0,24.99,24.99,36.99,5000000.0,4.2,192.0,,,,,,,
7007,626.0,,,,200000000.0,,,,,,,,,
7008,,,,,,,15.0,15.0,,,,0.0,0.0,55.0
7009,357.0,11.99,11.99,,100000000.0,4.4,,,4.4,6.0,2.0,6.0,12.0,74.0
7010,543.0,,,,100000000.0,,,,,,,,,
7011,25.0,11.99,11.99,19.99,4000000.0,4.2,,,4.2,7.0,4.0,9.0,15.0,65.0
7012,371.0,63.94,63.94,,,3.7,32.0,,,,,,,
7013,2034.0,119.99,119.99,189.99,,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0
7014,7.0,12.59,12.59,13.99,200000000.0,4.8,,,,,,,,
7015,6.0,49.99,49.99,,1000000.0,4.3,112.0,,,,,,,
7016,192.0,130.99,130.99,,300000000.0,3.7,285.0,285.0,3.7,16.0,9.0,12.0,13.0,50.0
7018,602.0,124.99,124.99,124.99,,4.3,21.0,21.0,4.3,7.0,3.0,7.0,15.0,68.0
7019,130.0,,,,2000000.0,,,,,,,,,
7020,694.0,,,,50000000.0,,,,,,,,,
7021,351.0,15.98,15.98,19.99,1000000.0,4.5,792.0,792.0,4.5,5.0,2.0,6.0,9.0,78.0
7022,636.0,,,,100000000.0,,,,,,,,,
7024,,,,,,4.5,6.0,,,,,,,
7025,1847.0,,,,,4.2,104.0,104.0,4.2,7.0,7.0,10.0,9.0,67.0
7026,45.0,,,,1000000.0,,,,,,,,,
7027,285.0,8.99,8.99,10.69,100000000.0,4.4,742.0,742.0,4.4,5.0,2.0,7.0,14.0,72.0
7028,369.0,179.55,179.55,184.95,50000000.0,4.4,61.0,61.0,4.4,5.0,3.0,7.0,14.0,71.0
7029,1723.0,157.71,157.71,,,4.2,61.0,61.0,4.2,6.0,6.0,11.0,9.0,68.0
7030,425.0,58.99,58.99,,200000000.0,3.9,928.0,928.0,3.9,15.0,3.0,10.0,15.0,57.0
